timestamp_index,label
300,trending_up
301,trending_up
302,trending_up
303,trending_up
304,volatile
305,volatile
306,trending_up
307,trending_up
308,trending_up
309,trending_up
310,trending_up
311,trending_up
312,trending_up
313,volatile
314,volatile
315,volatile
316,volatile
317,volatile
318,trending_down
319,trending_down
320,trending_down
321,trending_down
322,trending_down
323,trending_down
324,trending_down
325,volatile
326,volatile
327,volatile
328,volatile
329,volatile
330,volatile
331,volatile
332,volatile
333,volatile
334,volatile
335,volatile
336,volatile
337,volatile
338,volatile
339,volatile
340,volatile
341,volatile
342,volatile
343,trending_down
344,trending_down
345,trending_down
346,trending_down
347,trending_down
348,trending_down
349,trending_down
350,trending_down
351,trending_down
352,trending_down
353,trending_down
354,trending_down
355,trending_down
356,trending_down
357,trending_down
358,trending_down
359,trending_down
360,trending_down
361,trending_down
362,trending_down
363,trending_down
364,trending_down
365,trending_down
366,trending_down
367,trending_down
368,trending_down
369,trending_down
370,volatile
371,volatile
372,volatile
373,volatile
374,volatile
375,volatile
376,volatile
377,volatile
378,volatile
379,volatile
380,volatile
381,volatile
382,volatile
383,volatile
384,volatile
385,volatile
386,volatile
387,volatile
388,volatile
389,volatile
390,volatile
391,volatile
392,volatile
393,volatile
394,volatile
395,volatile
396,volatile
397,volatile
398,trending_up
399,trending_up
400,trending_up
401,trending_up
402,trending_up
403,trending_up
404,trending_up
405,trending_up
406,volatile
407,volatile
408,trending_up
409,trending_up
410,trending_up
411,trending_up
412,trending_up
413,trending_up
414,trending_up
415,trending_up
416,trending_up
417,trending_up
418,trending_up
419,trending_up
420,trending_up
421,trending_up
422,trending_up
423,trending_up
424,trending_up
425,trending_up
426,trending_up
427,trending_up
428,trending_up
429,trending_up
430,trending_up
431,trending_up
432,trending_up
433,trending_up
434,trending_up
435,trending_up
436,trending_up
437,trending_up
438,trending_up
439,trending_up
440,trending_up
441,trending_up
442,trending_up
443,volatile
444,trending_up
445,trending_up
446,trending_up
447,trending_up
448,trending_up
449,trending_up
450,trending_up
451,trending_up
452,trending_up
453,trending_up
454,trending_up
455,trending_up
456,trending_up
457,trending_up
458,trending_up
459,trending_up
460,trending_up
461,trending_up
462,trending_up
463,trending_up
464,trending_up
465,trending_up
466,trending_up
467,trending_up
468,trending_up
469,trending_up
470,trending_up
471,trending_up
472,trending_up
473,trending_up
474,trending_up
475,trending_up
476,trending_up
477,trending_up
478,trending_up
479,trending_up
480,trending_up
481,trending_up
482,trending_up
483,trending_up
484,trending_up
485,trending_up
486,trending_up
487,trending_up
488,trending_up
489,trending_up
490,trending_up
491,trending_up
492,trending_up
493,trending_up
494,trending_up
495,trending_up
496,trending_up
497,trending_up
498,trending_up
499,trending_up
500,trending_up
501,trending_up
502,trending_up
503,trending_up
504,trending_up
505,trending_up
506,trending_up
507,trending_up
508,trending_up
509,trending_up
510,trending_up
511,trending_up
512,trending_up
513,trending_up
514,trending_up
515,trending_up
516,trending_up
517,trending_up
518,trending_up
519,trending_up
520,trending_up
521,trending_up
522,trending_up
523,trending_up
524,trending_up
525,trending_up
526,trending_up
527,trending_up
528,trending_up
529,trending_up
530,trending_up
531,trending_up
532,trending_up
533,trending_up
534,trending_up
535,trending_up
536,trending_up
537,trending_up
538,trending_up
539,trending_up
540,trending_up
541,trending_up
542,trending_up
543,trending_up
544,trending_up
545,trending_up
546,trending_up
547,trending_up
548,trending_up
549,trending_up
550,trending_up
551,trending_up
552,trending_up
553,trending_up
554,trending_up
555,trending_up
556,trending_up
557,trending_up
558,trending_up
559,trending_up
560,trending_up
561,trending_up
562,trending_up
563,trending_up
564,trending_up
565,trending_up
566,trending_up
567,trending_up
568,trending_up
569,trending_up
570,trending_up
571,trending_up
572,trending_up
573,trending_down
574,trending_down
575,trending_down
576,trending_down
577,trending_down
578,trending_down
579,trending_down
580,trending_down
581,trending_down
582,trending_down
583,trending_down
584,trending_down
585,trending_down
586,trending_down
587,trending_down
588,trending_down
589,trending_down
590,trending_down
591,trending_down
592,trending_down
593,trending_down
594,trending_down
595,trending_down
596,trending_down
597,trending_down
598,trending_down
599,trending_down
600,trending_down
601,trending_down
602,trending_down
603,trending_down
604,trending_down
605,trending_down
606,trending_down
607,trending_down
608,trending_down
609,trending_down
610,trending_down
611,trending_down
612,trending_down
613,trending_down
614,trending_down
615,trending_down
616,trending_down
617,trending_down
618,trending_down
619,trending_down
620,trending_down
621,trending_down
622,trending_down
623,trending_down
624,trending_down
625,trending_down
626,trending_down
627,trending_down
628,trending_down
629,trending_down
630,trending_down
631,trending_down
632,trending_down
633,trending_down
634,trending_down
635,trending_down
636,trending_down
637,trending_down
638,trending_down
639,trending_down
640,trending_down
641,trending_down
642,trending_down
643,trending_down
644,trending_down
645,trending_down
646,trending_down
647,trending_down
648,trending_down
649,trending_down
650,trending_down
651,trending_down
652,trending_down
653,trending_down
654,trending_down
655,trending_down
656,trending_down
657,trending_down
658,trending_down
659,trending_down
660,trending_down
661,trending_down
662,trending_down
663,trending_down
664,trending_down
665,trending_down
666,trending_down
667,volatile
668,trending_up
669,trending_up
670,trending_up
671,trending_up
672,trending_up
673,trending_up
674,trending_up
675,trending_up
676,trending_up
677,trending_up
678,trending_up
679,trending_up
680,trending_up
681,trending_up
682,trending_up
683,trending_up
684,trending_up
685,trending_up
686,trending_up
687,trending_up
688,trending_up
689,trending_up
690,trending_up
691,trending_up
692,trending_up
693,trending_up
694,trending_up
695,trending_up
696,trending_up
697,trending_up
698,trending_up
699,trending_up
700,trending_up
701,trending_up
702,trending_up
703,trending_up
704,trending_up
705,volatile
706,volatile
707,volatile
708,volatile
709,volatile
710,volatile
711,volatile
712,volatile
713,volatile
714,volatile
715,volatile
716,volatile
717,volatile
718,volatile
719,volatile
720,volatile
721,volatile
722,volatile
723,volatile
724,volatile
725,volatile
726,volatile
727,volatile
728,volatile
729,volatile
730,volatile
731,volatile
732,volatile
733,volatile
734,trending_down
735,trending_down
736,trending_down
737,trending_down
738,trending_down
739,trending_down
740,trending_down
741,trending_down
742,trending_down
743,trending_down
744,trending_down
745,trending_down
746,trending_down
747,trending_down
748,trending_down
749,trending_down
750,trending_down
751,trending_down
752,trending_down
753,trending_down
754,trending_down
755,trending_down
756,trending_down
757,trending_down
758,trending_down
759,trending_down
760,trending_down
761,trending_down
762,trending_down
763,trending_down
764,trending_down
765,trending_down
766,trending_down
767,trending_down
768,trending_down
769,trending_down
770,trending_down
771,trending_down
772,trending_down
773,trending_down
774,trending_down
775,trending_down
776,trending_down
777,trending_down
778,trending_down
779,trending_down
780,trending_down
781,trending_down
782,trending_down
783,trending_down
784,trending_down
785,volatile
786,volatile
787,volatile
788,volatile
789,volatile
790,volatile
791,volatile
792,volatile
793,volatile
794,trending_down
795,trending_down
796,trending_down
797,trending_down
798,trending_down
799,trending_down
800,trending_down
801,trending_down
802,trending_down
803,trending_down
804,trending_down
805,trending_down
806,trending_down
807,trending_down
808,trending_down
809,trending_down
810,trending_down
811,trending_down
812,trending_down
813,trending_down
814,trending_down
815,trending_down
816,trending_down
817,trending_down
818,trending_down
819,trending_down
820,trending_down
821,trending_down
822,trending_down
823,trending_down
824,trending_down
825,trending_down
826,trending_down
827,trending_down
828,trending_down
829,trending_down
830,trending_down
831,trending_down
832,trending_down
833,volatile
834,trending_down
835,trending_down
836,trending_down
837,trending_down
838,trending_down
839,trending_down
840,trending_down
841,trending_down
842,trending_down
843,trending_down
844,trending_down
845,trending_down
846,trending_down
847,trending_down
848,trending_down
849,trending_down
850,trending_down
851,trending_down
852,trending_down
853,trending_down
854,trending_down
855,trending_down
856,trending_down
857,trending_down
858,trending_down
859,trending_down
860,trending_down
861,trending_down
862,trending_down
863,trending_down
864,trending_down
865,trending_down
866,trending_down
867,trending_down
868,trending_down
869,trending_down
870,trending_down
871,trending_down
872,trending_down
873,trending_down
874,trending_down
875,trending_down
876,trending_down
877,trending_down
878,trending_down
879,trending_down
880,trending_down
881,trending_down
882,trending_down
883,trending_down
884,trending_down
885,trending_down
886,trending_down
887,trending_down
888,trending_down
889,trending_down
890,trending_down
891,trending_down
892,trending_down
893,trending_down
894,trending_down
895,trending_down
896,trending_down
897,trending_down
898,trending_down
899,trending_down
900,trending_down
901,trending_down
902,trending_down
903,trending_down
904,trending_down
905,trending_down
906,trending_down
907,trending_down
908,trending_down
909,trending_down
910,trending_down
911,volatile
912,volatile
913,volatile
914,volatile
915,volatile
916,volatile
917,volatile
918,volatile
919,volatile
920,volatile
921,volatile
922,volatile
923,volatile
924,volatile
925,volatile
926,volatile
927,volatile
928,volatile
929,volatile
930,volatile
931,volatile
932,volatile
933,volatile
934,volatile
935,volatile
936,volatile
937,volatile
938,volatile
939,volatile
940,volatile
941,volatile
942,volatile
943,volatile
944,volatile
945,volatile
946,volatile
947,volatile
948,volatile
949,volatile
950,volatile
951,volatile
952,volatile
953,trending_up
954,trending_up
955,trending_up
956,trending_up
957,trending_up
958,trending_up
959,trending_up
960,trending_up
961,trending_up
962,trending_up
963,trending_up
964,trending_up
965,trending_up
966,trending_up
967,trending_up
968,trending_up
969,trending_up
970,trending_up
971,trending_up
972,trending_up
973,trending_up
974,trending_up
975,trending_up
976,trending_up
977,trending_up
978,trending_up
979,trending_up
980,trending_up
981,trending_up
982,trending_up
983,trending_up
984,trending_up
985,trending_up
986,trending_up
987,trending_up
988,trending_up
989,trending_up
990,trending_up
991,trending_up
992,trending_up
993,trending_up
994,trending_up
995,trending_up
996,trending_up
997,trending_up
998,trending_up
999,trending_up
1000,trending_up
1001,trending_up
1002,trending_up
1003,trending_up
1004,trending_up
1005,trending_up
1006,trending_up
1007,trending_up
1008,trending_up
1009,trending_up
1010,trending_up
1011,trending_up
1012,trending_up
1013,trending_up
1014,trending_up
1015,trending_up
1016,trending_up
1017,trending_up
1018,trending_up
1019,trending_up
1020,trending_up
1021,trending_up
1022,trending_up
1023,trending_up
1024,trending_up
1025,trending_up
1026,trending_up
1027,trending_up
1028,trending_up
1029,trending_up
1030,trending_up
1031,trending_up
1032,trending_up
1033,trending_up
1034,trending_up
1035,trending_up
1036,trending_up
1037,trending_up
1038,trending_up
1039,trending_up
1040,trending_up
1041,trending_up
1042,trending_up
1043,trending_up
1044,trending_up
1045,trending_up
1046,trending_up
1047,trending_up
1048,trending_up
1049,trending_up
1050,trending_up
1051,trending_up
1052,trending_up
1053,trending_up
1054,trending_up
1055,trending_up
1056,trending_up
1057,trending_up
1058,trending_up
1059,trending_up
1060,trending_up
1061,trending_up
1062,trending_up
1063,trending_up
1064,trending_up
1065,trending_up
1066,trending_up
1067,trending_up
1068,trending_up
1069,trending_up
1070,trending_up
1071,trending_up
1072,trending_up
1073,trending_up
1074,trending_up
1075,trending_up
1076,trending_up
1077,trending_up
1078,trending_up
1079,trending_up
1080,trending_up
1081,trending_up
1082,trending_up
1083,trending_up
1084,volatile
1085,volatile
1086,volatile
1087,volatile
1088,volatile
1089,volatile
1090,volatile
1091,volatile
1092,volatile
1093,volatile
1094,trending_up
1095,trending_up
1096,trending_up
1097,trending_up
1098,trending_up
1099,trending_up
1100,trending_up
1101,trending_up
1102,trending_up
1103,trending_up
1104,trending_up
1105,trending_up
1106,trending_up
1107,trending_up
1108,trending_up
1109,trending_up
1110,trending_up
1111,trending_up
1112,trending_up
1113,trending_up
1114,trending_up
1115,trending_up
1116,trending_up
1117,trending_up
1118,trending_up
1119,trending_up
1120,trending_up
1121,trending_up
1122,trending_up
1123,trending_up
1124,trending_up
1125,trending_up
1126,trending_up
1127,trending_up
1128,trending_up
1129,trending_up
1130,trending_up
1131,trending_up
1132,trending_up
1133,trending_up
1134,trending_up
1135,trending_up
1136,trending_up
1137,trending_up
1138,trending_up
1139,trending_up
1140,trending_up
1141,trending_up
1142,trending_up
1143,trending_up
1144,trending_up
1145,volatile
1146,volatile
1147,volatile
1148,volatile
1149,trending_up
1150,trending_up
1151,trending_up
1152,trending_up
1153,trending_up
1154,trending_up
1155,volatile
1156,volatile
1157,volatile
1158,trending_up
1159,volatile
1160,volatile
1161,volatile
1162,volatile
1163,volatile
1164,volatile
1165,volatile
1166,volatile
1167,volatile
1168,volatile
1169,volatile
1170,volatile
1171,trending_up
1172,trending_up
1173,trending_up
1174,trending_up
1175,trending_up
1176,trending_up
1177,trending_up
1178,trending_up
1179,trending_up
1180,trending_up
1181,trending_up
1182,trending_up
1183,trending_up
1184,trending_up
1185,trending_up
1186,trending_up
1187,trending_up
1188,trending_up
1189,trending_up
1190,trending_up
1191,trending_up
1192,trending_up
1193,trending_up
1194,trending_up
1195,trending_up
1196,trending_up
1197,trending_up
1198,trending_up
1199,trending_up
1200,trending_up
1201,volatile
1202,volatile
1203,volatile
1204,volatile
1205,volatile
1206,volatile
1207,volatile
1208,volatile
1209,volatile
1210,volatile
1211,volatile
1212,volatile
1213,volatile
1214,trending_up
1215,trending_up
1216,trending_up
1217,trending_up
1218,trending_up
1219,trending_up
1220,trending_up
1221,trending_up
1222,trending_up
1223,trending_up
1224,trending_up
1225,trending_up
1226,trending_up
1227,trending_up
1228,trending_up
1229,trending_up
1230,trending_up
1231,trending_up
1232,trending_up
1233,volatile
1234,volatile
1235,trending_up
1236,trending_up
1237,trending_up
1238,trending_up
1239,trending_up
1240,trending_up
1241,trending_up
1242,trending_up
1243,volatile
1244,volatile
1245,volatile
1246,volatile
1247,volatile
1248,volatile
1249,volatile
1250,volatile
1251,volatile
1252,trending_up
1253,volatile
1254,volatile
1255,volatile
1256,volatile
1257,volatile
1258,volatile
1259,volatile
1260,volatile
1261,volatile
1262,trending_up
1263,trending_up
1264,trending_up
1265,trending_up
1266,volatile
1267,volatile
1268,volatile
1269,volatile
1270,volatile
1271,volatile
1272,volatile
1273,volatile
1274,volatile
1275,volatile
1276,volatile
1277,volatile
1278,volatile
1279,volatile
1280,volatile
1281,volatile
1282,volatile
1283,volatile
1284,volatile
1285,volatile
1286,volatile
1287,volatile
1288,volatile
1289,volatile
1290,volatile
1291,volatile
1292,volatile
1293,volatile
1294,volatile
1295,volatile
1296,volatile
1297,volatile
1298,volatile
1299,volatile
1300,volatile
1301,volatile
1302,volatile
1303,volatile
1304,volatile
1305,volatile
1306,volatile
1307,volatile
1308,volatile
1309,volatile
1310,volatile
1311,volatile
1312,volatile
1313,volatile
1314,volatile
1315,volatile
1316,volatile
1317,volatile
1318,volatile
1319,volatile
1320,volatile
1321,volatile
1322,volatile
1323,volatile
1324,volatile
1325,volatile
1326,volatile
1327,volatile
1328,volatile
1329,volatile
1330,volatile
1331,volatile
1332,volatile
1333,volatile
1334,volatile
1335,volatile
1336,volatile
1337,volatile
1338,volatile
1339,trending_up
1340,volatile
1341,volatile
1342,volatile
1343,volatile
1344,volatile
1345,volatile
1346,volatile
1347,volatile
1348,volatile
1349,volatile
1350,volatile
1351,volatile
1352,volatile
1353,trending_up
1354,trending_up
1355,trending_up
1356,trending_up
1357,trending_up
1358,trending_up
1359,trending_up
1360,trending_up
1361,trending_up
1362,trending_up
1363,trending_up
1364,trending_up
1365,trending_up
1366,trending_up
1367,trending_up
1368,trending_up
1369,trending_up
1370,trending_up
1371,trending_up
1372,trending_up
1373,trending_up
1374,trending_up
1375,trending_up
1376,trending_up
1377,trending_up
1378,trending_up
1379,trending_up
1380,trending_up
1381,trending_up
1382,trending_up
1383,trending_up
1384,trending_up
1385,trending_up
1386,trending_up
1387,trending_up
1388,trending_up
1389,trending_up
1390,trending_up
1391,trending_up
1392,trending_up
1393,trending_up
1394,trending_up
1395,trending_up
1396,trending_up
1397,trending_up
1398,trending_up
1399,trending_up
1400,trending_up
1401,trending_up
1402,trending_up
1403,trending_up
1404,trending_up
1405,trending_up
1406,trending_up
1407,trending_up
1408,trending_up
1409,trending_up
1410,trending_up
1411,trending_up
1412,trending_up
1413,trending_up
1414,trending_up
1415,trending_up
1416,trending_up
1417,trending_up
1418,trending_up
1419,trending_up
1420,trending_up
1421,trending_up
1422,trending_up
1423,trending_up
1424,trending_up
1425,trending_up
1426,trending_up
1427,trending_up
1428,trending_up
1429,trending_up
1430,trending_up
1431,trending_up
1432,trending_up
1433,trending_up
1434,trending_up
1435,trending_up
1436,trending_up
1437,trending_up
1438,trending_up
1439,trending_up
1440,trending_up
1441,trending_up
1442,trending_up
1443,trending_up
1444,trending_up
1445,trending_up
1446,trending_up
1447,trending_up
1448,volatile
1449,volatile
1450,volatile
1451,volatile
1452,volatile
1453,volatile
1454,volatile
1455,volatile
1456,volatile
1457,volatile
1458,volatile
1459,volatile
1460,volatile
1461,volatile
1462,volatile
1463,volatile
1464,volatile
1465,volatile
1466,volatile
1467,volatile
1468,volatile
1469,volatile
1470,volatile
1471,volatile
1472,volatile
1473,volatile
1474,volatile
1475,volatile
1476,volatile
1477,trending_up
1478,trending_up
1479,trending_up
1480,trending_up
1481,trending_up
1482,trending_up
1483,trending_up
1484,trending_up
1485,trending_up
1486,trending_up
1487,trending_up
1488,volatile
1489,volatile
1490,volatile
1491,volatile
1492,volatile
1493,trending_up
1494,trending_up
1495,trending_up
1496,volatile
1497,volatile
1498,volatile
1499,volatile
1500,volatile
1501,volatile
1502,volatile
1503,trending_up
1504,volatile
1505,volatile
1506,volatile
1507,volatile
1508,trending_up
1509,volatile
1510,trending_up
1511,trending_up
1512,volatile
1513,trending_up
1514,trending_up
1515,trending_up
1516,trending_up
1517,trending_up
1518,trending_up
1519,trending_up
1520,trending_up
1521,trending_up
1522,trending_up
1523,trending_up
1524,trending_up
1525,trending_up
1526,trending_up
1527,trending_up
1528,trending_up
1529,trending_up
1530,trending_up
1531,trending_up
1532,trending_up
1533,trending_up
1534,trending_up
1535,trending_up
1536,trending_up
1537,trending_up
1538,trending_up
1539,trending_up
1540,trending_up
1541,trending_up
1542,volatile
1543,trending_up
1544,volatile
1545,volatile
1546,volatile
1547,volatile
1548,trending_up
1549,trending_up
1550,trending_up
1551,trending_up
1552,trending_up
1553,trending_up
1554,trending_up
1555,trending_up
1556,trending_up
1557,trending_up
1558,trending_up
1559,trending_up
1560,trending_up
1561,trending_up
1562,trending_up
1563,trending_up
1564,trending_up
1565,trending_up
1566,trending_up
1567,trending_up
1568,trending_up
1569,trending_up
1570,trending_up
1571,trending_up
1572,trending_up
1573,trending_up
1574,trending_up
1575,trending_up
1576,trending_up
1577,trending_up
1578,trending_up
1579,trending_up
1580,trending_up
1581,trending_up
1582,trending_up
1583,trending_up
1584,trending_up
1585,trending_up
1586,trending_up
1587,trending_up
1588,trending_up
1589,trending_up
1590,trending_up
1591,trending_up
1592,trending_up
1593,trending_up
1594,trending_up
1595,trending_up
1596,trending_up
1597,trending_up
1598,trending_up
1599,trending_up
1600,trending_up
1601,trending_up
1602,trending_up
1603,trending_up
1604,trending_up
1605,trending_up
1606,trending_up
1607,trending_up
1608,trending_up
1609,trending_up
1610,trending_up
1611,volatile
1612,volatile
1613,trending_up
1614,trending_up
1615,trending_up
1616,trending_up
1617,trending_up
1618,trending_up
1619,trending_up
1620,trending_up
1621,trending_up
1622,trending_up
1623,trending_up
1624,volatile
1625,volatile
1626,volatile
1627,trending_up
1628,trending_up
1629,trending_up
1630,volatile
1631,volatile
1632,volatile
1633,volatile
1634,volatile
1635,volatile
1636,volatile
1637,volatile
1638,volatile
1639,volatile
1640,volatile
1641,volatile
1642,volatile
1643,volatile
1644,volatile
1645,volatile
1646,volatile
1647,volatile
1648,volatile
1649,volatile
1650,volatile
1651,volatile
1652,volatile
1653,volatile
1654,volatile
1655,volatile
1656,trending_down
1657,trending_down
1658,trending_down
1659,trending_down
1660,trending_down
1661,trending_down
1662,trending_down
1663,trending_down
1664,trending_down
1665,trending_down
1666,trending_down
1667,trending_down
1668,trending_down
1669,trending_down
1670,trending_down
1671,trending_down
1672,trending_down
1673,trending_down
1674,trending_down
1675,trending_down
1676,trending_down
1677,trending_down
1678,trending_down
1679,trending_down
1680,trending_down
1681,trending_down
1682,trending_down
1683,trending_down
1684,trending_down
1685,trending_down
1686,volatile
1687,volatile
1688,volatile
1689,trending_down
1690,volatile
1691,volatile
1692,volatile
1693,volatile
1694,trending_down
1695,trending_down
1696,volatile
1697,volatile
1698,volatile
1699,trending_down
1700,volatile
1701,volatile
1702,volatile
1703,volatile
1704,volatile
1705,volatile
1706,volatile
1707,volatile
1708,volatile
1709,volatile
1710,volatile
1711,volatile
1712,volatile
1713,volatile
1714,volatile
1715,volatile
1716,volatile
1717,volatile
1718,volatile
1719,volatile
1720,volatile
1721,volatile
1722,volatile
1723,volatile
1724,volatile
1725,volatile
1726,volatile
1727,volatile
1728,volatile
1729,volatile
1730,volatile
1731,volatile
1732,volatile
1733,volatile
1734,volatile
1735,volatile
1736,volatile
1737,volatile
1738,volatile
1739,volatile
1740,volatile
1741,volatile
1742,volatile
1743,trending_down
1744,volatile
1745,volatile
1746,volatile
1747,volatile
1748,volatile
1749,volatile
1750,volatile
1751,volatile
1752,volatile
1753,volatile
1754,volatile
1755,volatile
1756,volatile
1757,volatile
1758,volatile
1759,volatile
1760,volatile
1761,volatile
1762,trending_up
1763,trending_up
1764,trending_up
1765,trending_up
1766,trending_up
1767,trending_up
1768,trending_up
1769,trending_up
1770,trending_up
1771,trending_up
1772,trending_up
1773,trending_up
1774,trending_up
1775,trending_up
1776,trending_up
1777,trending_up
1778,trending_up
1779,trending_up
1780,trending_up
1781,trending_up
1782,trending_up
1783,trending_up
1784,trending_up
1785,volatile
1786,volatile
1787,volatile
1788,volatile
1789,volatile
1790,trending_up
1791,trending_up
1792,trending_up
1793,trending_up
1794,volatile
1795,volatile
1796,volatile
1797,trending_up
1798,volatile
1799,volatile
1800,volatile
1801,volatile
1802,volatile
1803,volatile
1804,volatile
1805,volatile
1806,volatile
1807,volatile
1808,volatile
1809,volatile
1810,volatile
1811,volatile
1812,volatile
1813,volatile
1814,volatile
1815,volatile
1816,volatile
1817,volatile
1818,volatile
1819,volatile
1820,volatile
1821,volatile
1822,volatile
1823,volatile
1824,volatile
1825,volatile
1826,volatile
1827,volatile
1828,volatile
1829,volatile
1830,volatile
1831,volatile
1832,volatile
1833,volatile
1834,volatile
1835,volatile
1836,volatile
1837,volatile
1838,volatile
1839,volatile
1840,volatile
1841,volatile
1842,volatile
1843,volatile
1844,volatile
1845,volatile
1846,volatile
1847,trending_up
1848,trending_up
1849,trending_up
1850,trending_up
1851,trending_up
1852,trending_up
1853,trending_up
1854,trending_up
1855,trending_up
1856,trending_up
1857,trending_up
1858,trending_up
1859,trending_up
1860,trending_up
1861,volatile
1862,volatile
1863,volatile
1864,volatile
1865,volatile
1866,volatile
1867,volatile
1868,volatile
1869,volatile
1870,volatile
1871,volatile
1872,volatile
1873,volatile
1874,trending_up
1875,trending_up
1876,trending_up
1877,trending_up
1878,trending_up
1879,trending_up
1880,trending_up
1881,trending_up
1882,trending_up
1883,trending_up
1884,trending_up
1885,trending_up
1886,trending_up
1887,trending_up
1888,trending_up
1889,trending_up
1890,trending_up
1891,trending_up
1892,trending_up
1893,trending_up
1894,trending_up
1895,trending_up
1896,trending_up
1897,trending_up
1898,trending_up
1899,trending_up
1900,trending_up
1901,trending_up
1902,trending_up
1903,trending_up
1904,trending_up
1905,trending_up
1906,trending_up
1907,trending_up
1908,trending_up
1909,trending_up
1910,trending_up
1911,trending_up
1912,trending_up
1913,trending_up
1914,trending_up
1915,trending_up
1916,trending_up
1917,trending_up
1918,trending_up
1919,trending_up
1920,trending_up
1921,trending_up
1922,trending_up
1923,trending_up
1924,trending_up
1925,trending_up
1926,trending_up
1927,trending_up
1928,trending_up
1929,trending_up
1930,trending_up
1931,trending_up
1932,trending_up
1933,trending_up
1934,trending_up
1935,trending_up
1936,trending_up
1937,trending_up
1938,trending_up
1939,trending_up
1940,trending_up
1941,trending_up
1942,trending_up
1943,trending_up
1944,trending_up
1945,trending_up
1946,trending_up
1947,trending_up
1948,trending_up
1949,trending_up
1950,trending_up
1951,trending_up
1952,trending_up
1953,trending_up
1954,trending_up
1955,trending_up
1956,trending_up
1957,trending_up
1958,trending_up
1959,trending_up
1960,trending_up
1961,trending_up
1962,trending_up
1963,trending_up
1964,trending_up
1965,trending_up
1966,trending_up
1967,trending_up
1968,trending_up
1969,trending_up
1970,trending_up
1971,trending_up
1972,trending_up
1973,trending_up
1974,trending_up
1975,trending_up
1976,trending_up
1977,trending_up
1978,trending_up
1979,trending_up
1980,trending_up
1981,trending_up
1982,trending_up
1983,trending_up
1984,trending_up
1985,trending_up
1986,trending_up
1987,trending_up
1988,trending_up
1989,trending_up
1990,trending_up
1991,trending_up
1992,trending_up
1993,trending_up
1994,trending_up
1995,volatile
1996,volatile
1997,trending_up
1998,trending_up
1999,trending_up
2000,trending_up
2001,trending_up
2002,trending_up
2003,trending_up
2004,trending_up
2005,trending_up
2006,trending_up
2007,trending_up
2008,trending_up
2009,trending_up
2010,trending_up
2011,trending_up
2012,trending_up
2013,volatile
2014,volatile
2015,volatile
2016,volatile
2017,volatile
2018,volatile
2019,volatile
2020,trending_up
2021,trending_up
2022,trending_up
2023,volatile
2024,trending_up
2025,volatile
2026,volatile
2027,volatile
2028,volatile
2029,volatile
2030,volatile
2031,volatile
2032,trending_up
2033,trending_up
