timestamp_index,label
825,volatile
826,volatile
827,volatile
828,volatile
829,volatile
830,volatile
831,volatile
832,volatile
833,volatile
834,volatile
835,volatile
836,volatile
837,trending_up
838,trending_up
839,trending_up
840,volatile
841,trending_up
842,trending_up
843,trending_up
844,trending_up
845,trending_up
846,trending_up
847,trending_up
848,trending_up
849,trending_up
850,trending_up
851,trending_up
852,trending_up
853,trending_up
854,trending_up
855,trending_up
856,trending_up
857,trending_up
858,trending_up
859,trending_up
860,trending_up
861,trending_up
862,trending_up
863,volatile
864,volatile
865,volatile
866,volatile
867,volatile
868,volatile
869,volatile
870,volatile
871,volatile
872,volatile
873,volatile
874,volatile
875,volatile
876,trending_down
877,trending_down
878,volatile
879,volatile
880,trending_down
881,volatile
882,trending_down
883,trending_down
884,volatile
885,trending_down
886,trending_down
887,volatile
888,volatile
889,volatile
890,volatile
891,volatile
892,volatile
893,volatile
894,volatile
895,volatile
896,volatile
897,volatile
898,volatile
899,volatile
900,volatile
901,volatile
902,volatile
903,volatile
904,volatile
905,volatile
906,volatile
907,volatile
908,volatile
909,volatile
910,volatile
911,volatile
912,volatile
913,volatile
914,volatile
915,volatile
916,volatile
917,volatile
918,volatile
919,volatile
920,volatile
921,volatile
922,volatile
923,volatile
924,volatile
925,volatile
926,volatile
927,volatile
928,volatile
929,volatile
930,volatile
931,volatile
932,volatile
933,volatile
934,volatile
935,volatile
936,volatile
937,volatile
938,volatile
939,volatile
940,volatile
941,volatile
942,volatile
943,volatile
944,volatile
945,volatile
946,volatile
947,volatile
948,volatile
949,volatile
950,volatile
951,volatile
952,volatile
953,volatile
954,volatile
955,volatile
956,volatile
957,volatile
958,volatile
959,volatile
960,volatile
961,volatile
962,volatile
963,volatile
964,trending_up
965,trending_up
966,trending_up
967,trending_up
968,trending_up
969,trending_up
970,trending_up
971,trending_up
972,trending_up
973,trending_up
974,trending_up
975,trending_up
976,trending_up
977,trending_up
978,trending_up
979,trending_up
980,trending_up
981,trending_up
982,trending_up
983,trending_up
984,trending_up
985,trending_up
986,trending_up
987,trending_up
988,trending_up
989,trending_up
990,trending_up
991,trending_up
992,trending_up
993,trending_up
994,trending_up
995,trending_up
996,trending_up
997,trending_up
998,trending_up
999,trending_up
1000,trending_up
1001,volatile
1002,trending_up
1003,trending_up
1004,trending_up
1005,trending_up
1006,trending_up
1007,trending_up
1008,trending_up
1009,trending_up
1010,trending_up
1011,trending_up
1012,trending_up
1013,trending_up
1014,trending_up
1015,trending_up
1016,trending_up
1017,trending_up
1018,trending_up
1019,trending_up
1020,trending_up
1021,trending_up
1022,trending_up
1023,trending_up
1024,trending_up
1025,trending_up
1026,trending_up
1027,trending_up
1028,trending_up
1029,trending_up
1030,trending_up
1031,trending_up
1032,trending_up
1033,trending_up
1034,trending_up
1035,trending_up
1036,trending_up
1037,trending_up
1038,trending_up
1039,trending_up
1040,trending_up
1041,trending_up
1042,trending_up
1043,trending_up
1044,trending_up
1045,trending_up
1046,trending_up
1047,trending_up
1048,trending_up
1049,trending_up
1050,trending_up
1051,trending_up
1052,trending_up
1053,trending_up
1054,volatile
1055,volatile
1056,trending_up
1057,trending_up
1058,volatile
1059,volatile
1060,volatile
1061,volatile
1062,volatile
1063,volatile
1064,volatile
1065,volatile
1066,volatile
1067,volatile
1068,volatile
1069,volatile
1070,volatile
1071,volatile
1072,volatile
1073,volatile
1074,volatile
1075,volatile
1076,trending_up
1077,trending_up
1078,trending_up
1079,volatile
1080,volatile
1081,volatile
1082,volatile
1083,volatile
1084,volatile
1085,volatile
1086,volatile
1087,volatile
1088,volatile
1089,volatile
1090,volatile
1091,volatile
1092,volatile
1093,volatile
1094,volatile
1095,volatile
1096,volatile
1097,volatile
1098,volatile
1099,volatile
1100,volatile
1101,volatile
1102,volatile
1103,volatile
1104,volatile
1105,volatile
1106,volatile
1107,volatile
1108,volatile
1109,volatile
1110,volatile
1111,volatile
1112,volatile
1113,volatile
1114,volatile
1115,volatile
1116,volatile
1117,volatile
1118,volatile
1119,volatile
1120,volatile
1121,volatile
1122,volatile
1123,volatile
1124,volatile
1125,volatile
1126,volatile
1127,volatile
1128,trending_down
1129,trending_down
1130,volatile
1131,volatile
1132,trending_down
1133,volatile
1134,volatile
1135,volatile
1136,volatile
1137,volatile
1138,volatile
1139,volatile
1140,volatile
1141,volatile
1142,volatile
1143,volatile
1144,trending_down
1145,volatile
1146,volatile
1147,volatile
1148,volatile
1149,volatile
1150,volatile
1151,volatile
1152,volatile
1153,volatile
1154,volatile
1155,volatile
1156,volatile
1157,volatile
1158,volatile
1159,volatile
1160,volatile
1161,volatile
1162,volatile
1163,volatile
1164,volatile
1165,volatile
1166,volatile
1167,volatile
1168,volatile
1169,volatile
1170,volatile
1171,volatile
1172,volatile
1173,volatile
1174,volatile
1175,volatile
1176,volatile
1177,volatile
1178,volatile
1179,volatile
1180,volatile
1181,volatile
1182,volatile
1183,volatile
1184,volatile
1185,volatile
1186,volatile
1187,volatile
1188,volatile
1189,volatile
1190,volatile
1191,volatile
1192,volatile
1193,volatile
1194,volatile
1195,volatile
1196,volatile
1197,volatile
1198,volatile
1199,volatile
1200,volatile
1201,volatile
1202,volatile
1203,volatile
1204,volatile
1205,volatile
1206,volatile
1207,volatile
1208,volatile
1209,volatile
1210,volatile
1211,volatile
1212,volatile
1213,volatile
1214,volatile
1215,volatile
1216,volatile
1217,volatile
1218,volatile
1219,volatile
1220,volatile
1221,volatile
1222,volatile
1223,volatile
1224,volatile
1225,volatile
1226,volatile
1227,volatile
1228,volatile
1229,volatile
1230,volatile
1231,volatile
1232,volatile
1233,volatile
1234,volatile
1235,volatile
1236,volatile
1237,volatile
1238,volatile
1239,volatile
1240,volatile
1241,volatile
1242,volatile
1243,trending_down
1244,trending_down
1245,trending_down
1246,trending_down
1247,trending_down
1248,trending_down
1249,volatile
1250,volatile
1251,volatile
1252,volatile
1253,volatile
1254,volatile
1255,volatile
1256,volatile
1257,trending_down
1258,trending_down
1259,trending_down
1260,trending_down
1261,trending_down
1262,volatile
1263,trending_down
1264,trending_down
1265,trending_down
1266,trending_down
1267,trending_down
1268,trending_down
1269,trending_down
1270,trending_down
1271,trending_down
1272,trending_down
1273,trending_down
1274,trending_down
1275,trending_down
1276,trending_down
1277,trending_down
1278,trending_down
1279,trending_down
1280,trending_down
1281,trending_down
1282,trending_down
1283,trending_down
1284,trending_down
1285,trending_down
1286,trending_down
1287,trending_down
1288,trending_down
1289,trending_down
1290,trending_down
1291,trending_down
1292,trending_down
1293,trending_down
1294,trending_down
1295,trending_down
1296,trending_down
1297,trending_down
1298,trending_down
1299,trending_down
1300,trending_down
1301,trending_down
1302,trending_down
1303,trending_down
1304,trending_down
1305,trending_down
1306,trending_down
1307,trending_down
1308,trending_down
1309,trending_down
1310,trending_down
1311,trending_down
1312,trending_down
1313,trending_down
1314,trending_down
1315,trending_down
1316,trending_down
1317,trending_down
1318,trending_down
1319,trending_down
1320,trending_down
1321,trending_down
1322,trending_down
1323,trending_down
1324,trending_down
1325,trending_down
1326,trending_down
1327,trending_down
1328,trending_down
1329,trending_down
1330,trending_down
1331,trending_down
1332,trending_down
1333,trending_down
1334,trending_down
1335,trending_down
1336,trending_down
1337,trending_down
1338,volatile
1339,volatile
1340,trending_down
1341,trending_down
1342,trending_down
1343,trending_down
1344,trending_down
1345,trending_down
1346,trending_down
1347,trending_down
1348,trending_down
1349,trending_down
1350,trending_down
1351,trending_down
1352,trending_down
1353,volatile
1354,volatile
1355,volatile
1356,volatile
1357,volatile
1358,volatile
1359,volatile
1360,volatile
1361,volatile
1362,volatile
1363,volatile
1364,volatile
1365,volatile
1366,trending_down
1367,trending_down
1368,trending_down
1369,trending_down
1370,volatile
1371,volatile
1372,trending_down
1373,trending_down
1374,trending_down
1375,trending_down
1376,volatile
1377,volatile
1378,volatile
1379,volatile
1380,volatile
1381,volatile
1382,volatile
1383,volatile
1384,volatile
1385,volatile
1386,volatile
1387,volatile
1388,volatile
1389,volatile
1390,volatile
1391,trending_down
1392,volatile
1393,volatile
1394,volatile
1395,volatile
1396,volatile
1397,volatile
1398,volatile
1399,volatile
1400,volatile
1401,volatile
1402,volatile
1403,volatile
1404,volatile
1405,volatile
1406,volatile
1407,volatile
1408,volatile
1409,trending_down
1410,trending_down
1411,trending_down
1412,trending_down
1413,trending_down
1414,trending_down
1415,trending_down
1416,trending_down
1417,trending_down
1418,volatile
1419,volatile
1420,volatile
1421,volatile
1422,volatile
1423,volatile
1424,volatile
1425,volatile
1426,volatile
1427,volatile
1428,volatile
1429,volatile
1430,volatile
1431,volatile
1432,volatile
1433,volatile
1434,volatile
1435,trending_up
1436,trending_up
1437,trending_up
1438,trending_up
1439,trending_up
1440,trending_up
1441,trending_up
1442,trending_up
1443,trending_up
1444,trending_up
1445,trending_up
1446,trending_up
1447,trending_up
1448,volatile
1449,volatile
1450,volatile
1451,volatile
1452,volatile
1453,volatile
1454,volatile
1455,volatile
1456,volatile
1457,volatile
1458,volatile
1459,volatile
1460,volatile
1461,trending_up
1462,trending_up
1463,trending_up
1464,trending_up
1465,trending_up
1466,trending_up
1467,trending_up
1468,trending_up
1469,trending_up
1470,trending_up
1471,trending_up
1472,trending_up
1473,trending_up
1474,trending_up
1475,trending_up
1476,trending_up
1477,trending_up
1478,trending_up
1479,trending_up
1480,trending_up
1481,trending_up
1482,trending_up
1483,trending_up
1484,trending_up
1485,trending_up
1486,trending_up
1487,trending_up
1488,trending_up
1489,trending_up
1490,trending_up
1491,trending_up
1492,trending_up
1493,trending_up
1494,trending_up
1495,trending_up
1496,trending_up
1497,trending_up
1498,trending_up
1499,trending_up
1500,trending_up
1501,trending_up
1502,trending_up
1503,trending_up
1504,trending_up
1505,trending_up
1506,trending_up
1507,trending_up
1508,trending_up
1509,trending_up
1510,trending_up
1511,trending_up
1512,trending_up
1513,volatile
1514,volatile
1515,volatile
1516,volatile
1517,volatile
1518,trending_up
1519,trending_up
1520,trending_up
1521,trending_up
1522,trending_up
1523,trending_up
1524,trending_up
1525,trending_up
1526,trending_up
1527,trending_up
1528,trending_up
1529,trending_up
1530,trending_up
1531,trending_up
1532,trending_up
1533,trending_up
1534,trending_up
1535,trending_up
1536,trending_up
1537,trending_up
1538,trending_up
1539,trending_up
1540,trending_up
1541,trending_up
1542,trending_up
1543,trending_up
1544,trending_up
1545,trending_up
1546,trending_up
1547,trending_up
1548,volatile
1549,trending_up
1550,trending_up
1551,trending_up
1552,trending_up
1553,trending_up
1554,volatile
1555,volatile
1556,volatile
1557,volatile
1558,trending_up
1559,trending_up
1560,trending_up
1561,trending_up
1562,trending_up
1563,trending_up
1564,trending_up
1565,trending_up
1566,trending_up
1567,trending_up
1568,trending_up
1569,trending_up
1570,trending_up
1571,trending_up
1572,trending_up
1573,trending_up
1574,trending_up
1575,trending_up
1576,trending_up
1577,trending_up
1578,trending_up
1579,trending_up
1580,trending_up
1581,trending_up
1582,trending_up
1583,trending_up
1584,trending_up
1585,trending_up
1586,trending_up
1587,trending_up
1588,trending_up
1589,trending_up
1590,trending_up
1591,trending_up
1592,trending_up
1593,trending_up
1594,trending_up
1595,trending_up
1596,trending_up
1597,trending_up
1598,trending_up
1599,trending_up
1600,trending_up
1601,trending_up
1602,trending_up
1603,trending_up
1604,trending_up
1605,trending_up
1606,trending_up
1607,trending_up
1608,trending_up
1609,trending_up
1610,trending_up
1611,trending_up
1612,trending_up
1613,trending_up
1614,trending_up
1615,trending_up
1616,trending_up
1617,trending_up
1618,trending_up
1619,trending_up
1620,trending_up
1621,trending_up
1622,trending_up
1623,volatile
1624,volatile
1625,volatile
1626,volatile
1627,volatile
1628,volatile
1629,volatile
1630,volatile
1631,volatile
1632,volatile
1633,volatile
1634,volatile
1635,volatile
1636,volatile
1637,volatile
1638,volatile
1639,volatile
1640,volatile
1641,volatile
1642,volatile
1643,trending_up
1644,trending_up
1645,trending_up
1646,trending_up
1647,trending_up
1648,trending_up
1649,trending_up
1650,trending_up
1651,trending_up
1652,volatile
1653,volatile
1654,volatile
1655,volatile
1656,volatile
1657,volatile
1658,volatile
1659,volatile
1660,volatile
1661,volatile
1662,volatile
1663,volatile
1664,trending_down
1665,trending_down
1666,trending_down
1667,trending_down
1668,trending_down
1669,trending_down
1670,trending_down
1671,trending_down
1672,trending_down
1673,trending_down
1674,trending_down
1675,trending_down
1676,trending_down
1677,trending_down
1678,trending_down
1679,trending_down
1680,trending_down
1681,trending_down
1682,trending_down
1683,trending_down
1684,trending_down
1685,trending_down
1686,trending_down
1687,trending_down
1688,trending_down
1689,trending_down
1690,trending_down
1691,trending_down
1692,trending_down
1693,trending_down
1694,trending_down
1695,trending_down
1696,trending_down
1697,trending_down
1698,trending_down
1699,trending_down
1700,trending_down
1701,trending_down
1702,trending_down
1703,trending_down
1704,trending_down
1705,volatile
1706,volatile
1707,volatile
1708,volatile
1709,volatile
1710,volatile
1711,volatile
1712,volatile
1713,volatile
1714,volatile
1715,volatile
1716,volatile
1717,volatile
1718,volatile
1719,volatile
1720,trending_down
1721,volatile
1722,volatile
1723,volatile
1724,volatile
1725,volatile
1726,volatile
1727,volatile
1728,volatile
1729,volatile
1730,volatile
1731,volatile
1732,volatile
1733,volatile
1734,volatile
1735,volatile
1736,volatile
1737,volatile
1738,volatile
1739,volatile
1740,volatile
1741,volatile
1742,volatile
1743,volatile
1744,volatile
1745,volatile
1746,volatile
1747,volatile
1748,volatile
1749,volatile
1750,volatile
1751,volatile
1752,volatile
1753,volatile
1754,volatile
1755,trending_up
1756,volatile
1757,trending_up
1758,trending_up
1759,trending_up
1760,trending_up
1761,trending_up
1762,trending_up
1763,trending_up
1764,trending_up
1765,trending_up
1766,trending_up
1767,trending_up
1768,trending_up
1769,trending_up
1770,trending_up
1771,trending_up
1772,trending_up
1773,trending_up
1774,trending_up
1775,trending_up
1776,trending_up
1777,trending_up
1778,trending_up
1779,trending_up
1780,trending_up
1781,trending_up
1782,trending_up
1783,trending_up
1784,trending_up
1785,trending_up
1786,trending_up
1787,trending_up
1788,trending_up
1789,trending_up
1790,trending_up
1791,trending_up
1792,trending_up
1793,trending_up
1794,trending_up
1795,trending_up
1796,trending_up
1797,trending_up
1798,trending_up
1799,trending_up
1800,trending_up
1801,trending_up
1802,trending_up
1803,trending_up
1804,trending_up
1805,trending_up
1806,trending_up
1807,trending_up
1808,trending_up
1809,trending_up
1810,trending_up
1811,trending_up
1812,trending_up
1813,trending_up
1814,trending_up
1815,trending_up
1816,trending_up
1817,trending_up
1818,trending_up
1819,trending_up
1820,trending_up
1821,trending_up
1822,trending_up
1823,trending_up
1824,trending_up
1825,trending_up
1826,trending_up
1827,trending_up
1828,trending_up
1829,trending_up
1830,trending_up
1831,trending_up
1832,trending_up
1833,trending_up
1834,trending_up
1835,trending_up
1836,trending_up
1837,trending_up
1838,trending_up
1839,trending_up
1840,trending_up
1841,trending_up
1842,trending_up
1843,trending_up
1844,trending_up
1845,trending_up
1846,trending_up
1847,trending_up
1848,trending_up
1849,trending_up
1850,trending_up
1851,trending_up
1852,trending_up
1853,trending_up
1854,trending_up
1855,trending_up
1856,trending_up
1857,trending_up
1858,trending_up
1859,trending_up
1860,trending_up
1861,trending_up
1862,trending_up
1863,trending_up
1864,trending_up
1865,trending_up
1866,trending_up
1867,trending_up
1868,trending_up
1869,trending_up
1870,trending_up
1871,volatile
1872,volatile
1873,volatile
1874,volatile
1875,volatile
1876,volatile
1877,volatile
1878,volatile
1879,volatile
1880,volatile
1881,volatile
1882,trending_up
1883,volatile
1884,trending_up
1885,trending_up
1886,trending_up
1887,trending_up
1888,trending_up
1889,trending_up
1890,trending_up
1891,trending_up
1892,trending_up
1893,trending_up
1894,trending_up
1895,trending_up
1896,trending_up
1897,trending_up
1898,trending_up
1899,trending_up
1900,trending_up
1901,trending_up
1902,trending_up
1903,trending_up
1904,trending_up
1905,trending_up
1906,trending_up
1907,trending_up
1908,volatile
1909,volatile
1910,volatile
1911,volatile
1912,volatile
1913,volatile
1914,volatile
1915,volatile
1916,volatile
1917,volatile
1918,volatile
1919,volatile
1920,volatile
1921,volatile
1922,volatile
1923,volatile
1924,volatile
1925,volatile
1926,volatile
1927,volatile
1928,volatile
1929,trending_up
1930,trending_up
1931,trending_up
1932,trending_up
1933,trending_up
1934,trending_up
1935,trending_up
1936,trending_up
1937,trending_up
1938,trending_up
1939,trending_up
1940,trending_up
1941,trending_up
1942,volatile
1943,volatile
1944,volatile
1945,trending_up
1946,trending_up
1947,trending_up
1948,trending_up
1949,trending_up
1950,trending_up
1951,trending_up
1952,volatile
1953,trending_up
1954,trending_up
1955,trending_up
1956,trending_up
1957,trending_up
1958,trending_up
1959,trending_up
1960,trending_up
1961,trending_up
1962,trending_up
1963,trending_up
1964,trending_up
1965,trending_up
1966,trending_up
1967,trending_up
1968,trending_up
1969,trending_up
1970,trending_up
1971,trending_up
1972,trending_up
1973,trending_up
1974,trending_up
1975,trending_up
1976,trending_up
1977,trending_up
1978,trending_up
1979,trending_up
1980,trending_up
1981,trending_up
1982,trending_up
1983,trending_up
1984,trending_up
1985,trending_up
1986,trending_up
1987,trending_up
1988,trending_up
1989,trending_up
1990,trending_up
1991,volatile
1992,volatile
1993,volatile
1994,volatile
1995,volatile
1996,volatile
1997,volatile
1998,volatile
1999,volatile
2000,volatile
2001,volatile
2002,volatile
2003,volatile
2004,trending_up
2005,trending_up
2006,trending_up
2007,trending_up
2008,trending_up
2009,trending_up
2010,trending_up
2011,volatile
2012,volatile
2013,volatile
2014,volatile
2015,volatile
2016,volatile
2017,volatile
2018,volatile
2019,volatile
2020,volatile
2021,volatile
2022,volatile
2023,volatile
2024,volatile
2025,volatile
2026,volatile
2027,volatile
2028,volatile
2029,volatile
2030,volatile
2031,volatile
2032,volatile
2033,volatile
2034,volatile
2035,volatile
2036,volatile
2037,volatile
2038,volatile
2039,volatile
2040,volatile
2041,volatile
2042,volatile
2043,volatile
2044,volatile
2045,volatile
2046,volatile
2047,volatile
2048,volatile
2049,volatile
2050,volatile
2051,trending_down
2052,trending_down
2053,trending_down
2054,trending_down
2055,trending_down
2056,trending_down
2057,trending_down
2058,trending_down
2059,trending_down
2060,trending_down
2061,trending_down
2062,trending_down
2063,trending_down
2064,trending_down
2065,trending_down
2066,trending_down
2067,trending_down
2068,trending_down
2069,trending_down
2070,trending_down
2071,trending_down
2072,trending_down
2073,trending_down
2074,trending_down
2075,trending_down
2076,trending_down
2077,trending_down
2078,trending_down
2079,trending_down
