timestamp,title,publisher,link
2025-06-11 14:12:00+00:00,Qualcomm to Expand Into Data Centers With Alphawave Semi Buyout,Zacks,https://finance.yahoo.com/news/qualcomm-expand-data-centers-alphawave-141200055.html
2025-06-11 12:33:40+00:00,AMD Powers Through Challenges with Robust Data Center Expansion,GuruFocus.com,https://finance.yahoo.com/news/amd-powers-challenges-robust-data-123340858.html
2025-06-11 12:18:00+00:00,Export Curbs to Hit $8B in Q2 Sales: Is NVDA Overexposed to Trade War?,Zacks,https://finance.yahoo.com/news/export-curbs-hit-8b-q2-121800224.html
2025-06-11 11:50:22+00:00,"Trending tickers: Intel, Tesla, GameStop, Inditex and Prudential",Yahoo Finance UK,https://finance.yahoo.com/news/intel-tesla-gamestop-inditex-prudential-trending-tickers-115022462.html
2025-06-11 11:00:00+00:00,Prediction: Nvidia Stock Will Get a Boost From an Increase in Acquisition Activity,Motley Fool,https://finance.yahoo.com/news/prediction-nvidia-stock-boost-increase-110000014.html
2025-06-11 04:36:03+00:00,1 High-Flying Stock with Competitive Advantages and 2 to Turn Down,StockStory,https://finance.yahoo.com/news/1-high-flying-stock-competitive-043603949.html
2025-06-11 03:25:26+00:00,Watch These Intel Price Levels After Stock Surged 8% Tuesday to Lead S&P 500 Gainers,Investopedia,https://finance.yahoo.com/news/watch-intel-price-levels-stock-032526471.html
2025-06-10 12:51:47+00:00,Intel's New Leader Tan Charts Path to Reclaim Chip Dominance,GuruFocus.com,https://finance.yahoo.com/news/intels-leader-tan-charts-path-125147789.html
2025-06-09 20:49:47+00:00,Amazon wants to become a global marketplace for AI,Yahoo Finance,https://finance.yahoo.com/news/amazon-wants-to-become-a-global-marketplace-for-ai-204947448.html
2025-06-09 14:28:00+00:00,INTC Plunges 35% in the Past Year: Should You Dump the Stock?,Zacks,https://finance.yahoo.com/news/intc-plunges-35-past-dump-142800487.html
2025-06-07 23:21:00+00:00,Why Intel’s (INTC) Comeback Might Happen Sooner Than Expected,TipRanks,https://finance.yahoo.com/news/why-intel-intc-comeback-might-232100254.html
2025-06-06 15:04:44+00:00,Nvidia Secures 92% GPU Market Share in Q1 2025,GuruFocus.com,https://finance.yahoo.com/news/nvidia-secures-92-gpu-market-150444612.html
2025-06-06 11:47:00+00:00,Should Investors Bet on Intel's Turnaround In 2025?,Motley Fool,https://finance.yahoo.com/news/investors-bet-intels-turnaround-2025-114700992.html
2025-06-06 11:00:00+00:00,2 Artificial Intelligence (AI) Stocks That Look Like Buffett-Style Long-Term Bets,Motley Fool,https://finance.yahoo.com/news/2-artificial-intelligence-ai-stocks-110000408.html
2025-06-05 23:22:00+00:00,Why ASML is the Most Important Stock You’ve Never Owned,TipRanks,https://finance.yahoo.com/news/why-asml-most-important-stock-232200846.html
2025-06-05 07:06:00+00:00,Here Are All 6 Stocks I've Bought Through 5 Months of 2025,Motley Fool,https://finance.yahoo.com/news/6-stocks-ive-bought-5-070600507.html
2025-06-04 17:25:18+00:00,HPE CEO on upcoming Juniper Network trial: The DOJ's thesis is 'flawed',Yahoo Finance,https://finance.yahoo.com/news/hpe-ceo-on-upcoming-juniper-network-trial-the-dojs-thesis-is-flawed-172518366.html
2025-06-04 12:19:33+00:00,Qualcomm CEO: We're diversifying beyond declining Apple business,Yahoo Finance,https://finance.yahoo.com/news/qualcomm-ceo-were-diversifying-beyond-declining-apple-business-121933470.html
2025-06-03 18:59:29+00:00,Intel and Microsoft Lead Retreat as Massive Tech Job Sell-Off Slows,GuruFocus.com,https://finance.yahoo.com/news/intel-microsoft-lead-retreat-massive-185929584.html
2025-06-03 13:00:15+00:00,Intel Corporation (INTC) Is a Trending Stock: Facts to Know Before Betting on It,Zacks,https://finance.yahoo.com/news/intel-corporation-intc-trending-stock-130015313.html
2025-06-02 15:58:20+00:00,"Intel, SoftBank Form Venture for AI-Focused DRAM Chips in Japan",GuruFocus.com,https://finance.yahoo.com/news/intel-softbank-form-venture-ai-155820033.html
2025-06-02 15:36:00+00:00,"Intel, Microsoft Lead Tech Layoffs Slowdown",GuruFocus.com,https://finance.yahoo.com/news/intel-microsoft-lead-tech-layoffs-153600699.html
2025-06-02 13:07:43+00:00,Nvidia rival Groq makes a bold prediction on what's next for AI,Yahoo Finance,https://finance.yahoo.com/news/nvidia-rival-groq-makes-a-bold-prediction-on-whats-next-for-ai-130743490.html
2025-06-02 13:01:03+00:00,"Intel (INTC) Is 'Dead Money'--Layoffs, Slow Growth Raise Red Flags",GuruFocus.com,https://finance.yahoo.com/news/intel-intc-dead-money-layoffs-130103579.html
2025-05-31 18:35:00+00:00,TSMC Stock Maintains High-Conviction AI Play Status With $220 Price Target,TipRanks,https://finance.yahoo.com/news/tsmc-stock-maintains-high-conviction-183500555.html
2025-05-30 16:22:37+00:00,Intel Eyes NEX Exit While Broadcom Tightens AI Chip Grip,GuruFocus.com,https://finance.yahoo.com/news/intel-eyes-nex-exit-while-162237843.html
2025-05-30 14:24:57+00:00,Update: Market Chatter: Jury Determines Fortress Controls VLSI in Intel-VLSI Patent Infringement Case,MT Newswires,https://finance.yahoo.com/news/market-chatter-jury-determines-fortress-142457394.html
2025-05-30 07:51:00+00:00,Billionaire David Tepper of Appaloosa Just Sold 5 Prominent Artificial Intelligence (AI) Stocks,Motley Fool,https://finance.yahoo.com/news/billionaire-david-tepper-appaloosa-just-075100047.html
2025-05-29 19:33:13+00:00,Market Chatter: Jury Determines Fortress Controls VLSI in Intel-VLSI Patent Infringement Case,MT Newswires,https://finance.yahoo.com/news/market-chatter-jury-determines-fortress-193313619.html
2025-05-29 19:08:55+00:00,Citi Maintains Neutral on Intel Corporation (NASDAQ:INTC) as ARM Gains Market Share in Q1 Microprocessor Shipments,Insider Monkey,https://finance.yahoo.com/news/citi-maintains-neutral-intel-corporation-190855740.html
2025-05-29 11:00:00+00:00,Intel Stock Is a Speculative buy Because of This 1 Factor,Motley Fool,https://finance.yahoo.com/news/intel-stock-speculative-buy-because-110000668.html
2025-05-29 10:00:00+00:00,2 Brilliant Stocks to Buy With $100 and Hold for 5 Years,Motley Fool,https://finance.yahoo.com/news/2-brilliant-stocks-buy-100-100000995.html
2025-05-29 09:43:20+00:00,"Salesforce delivers an earnings surprise, but bears on the stock still lurk: What Wall Street is saying",Yahoo Finance,https://finance.yahoo.com/news/salesforce-delivers-an-earnings-surprise-but-bears-on-the-stock-still-lurk-what-wall-street-is-saying-094320168.html
2025-05-28 18:00:00+00:00,Is Qualcomm Stock (QCOM) a Hidden Gem in Deep Value Territory?,TipRanks,https://finance.yahoo.com/news/qualcomm-stock-qcom-hidden-gem-180000511.html
2025-05-28 14:05:00+00:00,Intel vs. Advanced Micro: Which Chipmaker is the Better Buy Now?,Zacks,https://finance.yahoo.com/news/intel-vs-advanced-micro-chipmaker-140500774.html
2025-05-28 14:01:01+00:00,3 things Nvidia investors should look out for in its earnings call,Yahoo Finance,https://finance.yahoo.com/news/3-things-nvidia-investors-should-look-out-for-in-its-earnings-call-140101777.html
2025-05-28 13:10:51+00:00,HSBC upgrades AMD to Hold following tariff de-escalation,TipRanks,https://finance.yahoo.com/news/hsbc-upgrades-amd-hold-following-131051008.html
2025-05-28 12:31:56+00:00,"Alation Just Bought Numbers Station, An 18-Person AI Startup Born At Stanford — Backed By Intel CEO Lip Bu Tan And Tableau's Mark Nelson",Benzinga,https://finance.yahoo.com/news/alation-just-bought-numbers-station-123156743.html
2025-05-28 10:30:00+00:00,Where Will AMD's Stock Be In 3 Years? The Answer May Surprise You.,Motley Fool,https://finance.yahoo.com/news/where-amds-stock-3-years-103000418.html
2025-05-27 15:12:25+00:00,TSMC still evaluating ASML's 'High-NA' as Intel eyes future use,Reuters,https://finance.yahoo.com/news/tsmc-still-evaluating-asmls-high-151225292.html
2025-05-27 13:56:47+00:00,Why this Nvidia bull is 'anxious' ahead of earnings,Yahoo Finance Video,https://finance.yahoo.com/video/why-nvidia-bull-anxious-ahead-135647600.html
2025-05-27 11:05:30+00:00,Nvidia's bear case: Is the hype train running out of tracks?,Yahoo Finance,https://finance.yahoo.com/news/nvidias-bear-case-is-the-hype-train-running-out-of-tracks-110530397.html
2025-05-27 11:01:11+00:00,"Shareholders in Intel (NASDAQ:INTC) have lost 64%, as stock drops 5.7% this past week",Simply Wall St.,https://finance.yahoo.com/news/shareholders-intel-nasdaq-intc-lost-110111668.html
2025-05-27 04:36:58+00:00,3 Unprofitable Stocks Walking a Fine Line,StockStory,https://finance.yahoo.com/news/3-unprofitable-stocks-walking-fine-043658859.html
2025-05-26 22:00:00+00:00,Amazon Just Sent a Massive Warning to Nvidia Investors,Motley Fool,https://finance.yahoo.com/news/amazon-just-sent-massive-warning-220000791.html
2025-05-26 20:30:00+00:00,Here's How Intel Could Be Affected by the United States' Rare Earths Trade With China,Motley Fool,https://finance.yahoo.com/news/heres-intel-could-affected-united-203000841.html
2025-05-26 16:05:11+00:00,Why Nvidia's rise could signal bad news for climate goals,Yahoo Finance,https://finance.yahoo.com/news/why-nvidias-rise-could-signal-bad-news-for-climate-goals-160511078.html
2025-05-26 10:25:56+00:00,6 charts that capture Nvidia's AI-fueled rise,Yahoo Finance,https://finance.yahoo.com/news/6-charts-that-capture-nvidias-ai-fueled-rise-102556380.html
2025-05-25 13:27:40+00:00,Intel: Now Or Never,GuruFocus.com,https://finance.yahoo.com/news/intel-now-never-211531749.html
2025-05-25 12:30:45+00:00,"Nvidia has lost its shock power to investors, for now",Yahoo Finance,https://finance.yahoo.com/news/nvidia-has-lost-its-shock-power-to-investors-for-now-123045648.html
2025-05-25 11:16:07+00:00,Intel’s Xeon 6 CPU Selected for Nvidia’s DGX B300 AI System,Insider Monkey,https://finance.yahoo.com/news/intel-xeon-6-cpu-selected-111607344.html
2025-05-24 11:00:00+00:00,Is Intel Corp Stock a Buy?,Motley Fool,https://finance.yahoo.com/news/intel-corp-stock-buy-110000876.html
2025-05-22 17:18:32+00:00,Intel (NasdaqGS:INTC) Enhances AI Laptop Features Through Elliptic Labs Partnership,Simply Wall St.,https://finance.yahoo.com/news/intel-nasdaqgs-intc-enhances-ai-171832814.html
2025-05-22 11:30:00+00:00,Intel Could Sell Another Major Business in Turnaround Bid,Motley Fool,https://finance.yahoo.com/news/intel-could-sell-another-major-113000068.html
2025-05-21 23:55:58+00:00,"Intel (INTC) Gets $23 Target from Deutsche Bank, Patience Urged for Investors",Insider Monkey,https://finance.yahoo.com/news/intel-intc-gets-23-target-235558626.html
2025-05-21 15:55:34+00:00,Home Depot backs outlook as U.S. sales ticked up: Morning Buzz,TipRanks,https://finance.yahoo.com/news/home-depot-backs-outlook-u-155534510.html
2025-05-21 15:54:57+00:00,"Intel's Turnaround Still a Waiting Game, Says Deutsche Bank",GuruFocus.com,https://finance.yahoo.com/news/intels-turnaround-still-waiting-game-155457026.html
2025-05-21 12:44:08+00:00,Deutsche Bank resumes coverage of Intel,Investing.com,https://finance.yahoo.com/news/deutsche-bank-resumes-coverage-intel-124408139.html
2025-05-21 10:29:44+00:00,Intel weighs networking and edge unit sale,Verdict,https://finance.yahoo.com/news/intel-weighs-networking-edge-unit-102944878.html
2025-05-21 09:15:00+00:00,Where Will Nvidia Be in 3 Years?,Motley Fool,https://finance.yahoo.com/news/where-nvidia-3-years-091500410.html
2025-05-21 08:40:20+00:00,"Intel Touts New Divestments to Focus on PC, Data Center Chips",Insider Monkey,https://finance.yahoo.com/news/intel-touts-divestments-focus-pc-084020690.html
2025-05-20 18:44:22+00:00,Intel is reportedly exploring a sale for its networking and edge unit,TechCrunch,https://finance.yahoo.com/news/intel-reportedly-exploring-sale-networking-184422060.html
2025-05-20 17:27:04+00:00,Intel (NasdaqGS:INTC) Considers NEX Business Sale Amid New GPU and AI Releases,Simply Wall St.,https://finance.yahoo.com/news/intel-nasdaqgs-intc-considers-nex-172704448.html
2025-05-20 15:17:52+00:00,Intel Explores Sale of Networking and Edge Unit,GuruFocus.com,https://finance.yahoo.com/news/intel-explores-sale-networking-edge-151752843.html
2025-05-20 14:47:00+00:00,Better Artificial Intelligence Stock: Super Micro Computer vs. Intel,Motley Fool,https://finance.yahoo.com/news/better-artificial-intelligence-stock-super-144700767.html
2025-05-20 14:15:00+00:00,Is Intel Stock a Buy Now?,Motley Fool,https://finance.yahoo.com/news/intel-stock-buy-now-141500537.html
2025-05-20 12:02:29+00:00,Analyst Explains Why Intel (INTC) is ‘Dead Money’,Insider Monkey,https://finance.yahoo.com/news/analyst-explains-why-intel-intc-120229498.html
2025-05-20 09:35:28+00:00,"Market Chatter: Intel Considers Divesting Networking, Edge Businesses",MT Newswires,https://finance.yahoo.com/news/market-chatter-intel-considers-divesting-093528276.html
2025-05-20 09:05:00+00:00,Prediction: 2 Stocks That Will Be Worth More Than Intel 2 Years From Now,Motley Fool,https://finance.yahoo.com/news/prediction-2-stocks-worth-more-090500099.html
2025-05-20 08:11:42+00:00,"Intel is exploring a sale of its networking and edge unit, sources say",Reuters,https://finance.yahoo.com/news/exclusive-intel-explores-sale-networking-081142251.html
2025-05-20 08:11:42+00:00,"Exclusive-Intel explores sale of networking and edge unit, sources say",Reuters,https://finance.yahoo.com/news/exclusive-intel-explores-sale-networking-081142975.html
2025-05-19 20:26:51+00:00,"Nvidia opening up AI ecosystem with these partnerships, like Qualcomm",Yahoo Finance Video,https://finance.yahoo.com/video/nvidia-opening-ai-ecosystem-partnerships-202651675.html
2025-05-19 11:26:49+00:00,Intel's new CEO says the company has 55% of the data centre market,Reuters,https://finance.yahoo.com/news/intels-ceo-says-company-55-112649549.html
2025-05-19 10:30:26+00:00,"Intel debuts AI GPUs for workstation system as it works to gain ground on Nvidia, AMD",Yahoo Finance,https://finance.yahoo.com/news/intel-debuts-ai-gpus-for-workstation-system-as-it-works-to-gain-ground-on-nvidia-amd-103026410.html
2025-05-18 12:00:00+00:00,3 Tech Stocks Destined to Drive Wealth Now and for Years to Come,Motley Fool,https://finance.yahoo.com/news/3-tech-stocks-destined-drive-120000272.html
2025-05-18 11:04:34+00:00,Intel (INTC) Loses Ground in Q1 Chip Battle to ARM,Insider Monkey,https://finance.yahoo.com/news/intel-intc-loses-ground-q1-110434964.html
2025-05-18 00:00:00+00:00,"Beyond Nvidia, Four Things to Know at Asia’s Biggest Tech Show",Bloomberg,https://finance.yahoo.com/news/beyond-nvidia-four-things-know-000000200.html
2025-05-17 16:06:46+00:00,"Charter to combine with Cox, Take-Two reports mixed Q4 results: Morning Buzz",TipRanks,https://finance.yahoo.com/news/charter-combine-cox-two-reports-160646050.html
2025-05-17 12:03:17+00:00,"With 67% ownership, Intel Corporation (NASDAQ:INTC) boasts of strong institutional backing",Simply Wall St.,https://finance.yahoo.com/news/67-ownership-intel-corporation-nasdaq-120317928.html
2025-05-16 21:03:51+00:00,"Intel Appeals EU Ruling, Seeks Further Fine Reduction",GuruFocus.com,https://finance.yahoo.com/news/intel-appeals-eu-ruling-seeks-210351497.html
2025-05-16 18:39:12+00:00,Intel's new chip manufacturing technology is its greatest hope for a turnaround — and its biggest risk,Yahoo Finance,https://finance.yahoo.com/news/intels-new-chip-manufacturing-technology-is-its-greatest-hope-for-a-turnaround--and-its-biggest-risk-183912933.html
2025-05-16 18:23:00+00:00,QCOM Unveils Advanced Snapdragon 7 Chipset: Should You Buy the Stock?,Zacks,https://finance.yahoo.com/news/qcom-unveils-advanced-snapdragon-7-182300794.html
2025-05-16 11:23:59+00:00,Market Chatter: Intel Fights $421.3 Million Fine by EU Competition Regulator,MT Newswires,https://finance.yahoo.com/news/market-chatter-intel-fights-421-112359968.html
2025-05-16 09:37:35+00:00,Intel spars with EU regulators over $421.4 million antitrust fine,Reuters,https://finance.yahoo.com/news/intel-spars-eu-regulators-over-093735399.html
2025-05-16 09:15:00+00:00,3 Breakout Growth Stocks You Can Buy and Hold for the Next Decade,Motley Fool,https://finance.yahoo.com/news/3-breakout-growth-stocks-buy-091500487.html
2025-05-16 04:40:03+00:00,3 Semiconductor Stocks with Bad Fundamentals,StockStory,https://finance.yahoo.com/news/3-semiconductor-stocks-bad-fundamentals-044003176.html
2025-05-15 09:50:00+00:00,Intel Foundry Is Still Struggling to Win Customers,Motley Fool,https://finance.yahoo.com/news/intel-foundry-still-struggling-win-095000004.html
2025-05-15 09:15:43+00:00,Intel Stock Falls as Foundry Customers Hold Back,GuruFocus.com,https://finance.yahoo.com/news/intel-stock-falls-foundry-customers-091543758.html
2025-05-14 21:08:17+00:00,Intel (INTC) Shares Tumble After Market Share Hits Lowest Since 2002,GuruFocus.com,https://finance.yahoo.com/news/intel-intc-shares-tumble-market-210817398.html
2025-05-14 19:47:45+00:00,"Silicon Valley's conference season kicks off amid AI, tariff trepidation",Yahoo Finance,https://finance.yahoo.com/news/silicon-valleys-conference-season-kicks-off-amid-ai-tariff-trepidation-194745508.html
2025-05-14 17:57:26+00:00,Why Intel Stock Is Sinking Today,Motley Fool,https://finance.yahoo.com/news/why-intel-stock-sinking-today-175726734.html
2025-05-14 08:14:02+00:00,Is Intel Corp. (INTC) the Best High Volume Stock to Buy Now?,Insider Monkey,https://finance.yahoo.com/news/intel-corp-intc-best-high-081402312.html
2025-05-14 04:34:48+00:00,2 Hated Stocks that Deserve a Second Chance and 1 to Turn Down,StockStory,https://finance.yahoo.com/news/2-hated-stocks-deserve-second-043448667.html
2025-05-13 23:28:15+00:00,Intel (NasdaqGS:INTC) Reports US$821 Million Q1 Net Loss,Simply Wall St.,https://finance.yahoo.com/news/intel-nasdaqgs-intc-reports-us-232815576.html
2025-05-13 18:40:13+00:00,Market Chatter: Intel Faces Lawsuit for Allegedly Avoiding $1 Billion in Mobileye Losses,MT Newswires,https://finance.yahoo.com/news/market-chatter-intel-faces-lawsuit-184013896.html
2025-05-13 17:38:31+00:00,"Intel has limited customer commitments for latest chip manufacturing tech, CFO says",Reuters,https://finance.yahoo.com/news/intel-limited-customer-commitments-latest-173831599.html
2025-05-13 15:12:33+00:00,Bullish AMD Analyst Eyes $200 Price Target After Blowout Q1 Earnings,TipRanks,https://finance.yahoo.com/news/bullish-amd-analyst-eyes-200-151233365.html
2025-05-12 13:00:15+00:00,Intel Corporation (INTC) is Attracting Investor Attention: Here is What You Should Know,Zacks,https://finance.yahoo.com/news/intel-corporation-intc-attracting-investor-130015385.html
2025-05-11 09:14:00+00:00,Prediction: AMD Could Surge by 111% in the Next 2 Years,Motley Fool,https://finance.yahoo.com/news/prediction-amd-could-surge-111-091400110.html
2025-05-10 21:45:00+00:00,Is Intel Stock a Buy Right Now?,Motley Fool,https://finance.yahoo.com/news/intel-stock-buy-now-214500113.html
2025-05-10 14:00:00+00:00,A timeline of the US semiconductor market in 2025,TechCrunch,https://finance.yahoo.com/news/timeline-u-semiconductor-market-2025-140000983.html
2025-05-09 19:13:44+00:00,Was Jim Cramer Right About Intel Corporation (INTC)?,Insider Monkey,https://finance.yahoo.com/news/jim-cramer-intel-corporation-intc-191344667.html
2025-05-09 14:31:23+00:00,Trump Trade: President expected to announced trade deal with U.K.,TipRanks,https://finance.yahoo.com/news/trump-trade-president-expected-announced-143123297.html
2025-05-09 11:58:00+00:00,The limitations of AI in chip manufacturing,Manufacturing Dive,https://finance.yahoo.com/news/limitations-ai-chip-manufacturing-115800384.html
2025-05-08 10:35:00+00:00,Intel Slashes Arrow Lake Prices Amid Tough Competition From AMD,Motley Fool,https://finance.yahoo.com/news/intel-slashes-arrow-lake-prices-103500360.html
2025-05-07 16:47:00+00:00,Intel Excels in Stringent AI Benchmark: Should You Buy the Stock?,Zacks,https://finance.yahoo.com/news/intel-excels-stringent-ai-benchmark-164700792.html
2025-05-06 22:13:59+00:00,"Nvidia CEO Jensen Huang on AI: Every job will be affected, some will be lost",Yahoo Finance,https://finance.yahoo.com/news/nvidia-ceo-jensen-huang-on-ai-every-job-will-be-affected-some-will-be-lost-221359044.html
2025-05-06 20:22:18+00:00,AMD stock whipsaws as Wall Street balances better-than-anticipated Q1 results with AI uncertainty,Yahoo Finance,https://finance.yahoo.com/news/amd-stock-whipsaws-as-wall-street-balances-better-than-anticipated-q1-results-with-ai-uncertainty-202218785.html
2025-05-06 17:19:39+00:00,Intel (NasdaqGS:INTC) Collaborates With NetApp To Simplify AI Adoption In Enterprises,Simply Wall St.,https://finance.yahoo.com/news/intel-nasdaqgs-intc-collaborates-netapp-171939595.html
2025-05-06 16:46:35+00:00,"Intel shareholders approve equity incentive plan, new CEO pay",Reuters,https://finance.yahoo.com/news/intel-shareholders-approve-equity-incentive-164635413.html
2025-05-06 15:01:50+00:00,Intel Partners with NetApp to Slash AI Complexity and Costs,GuruFocus.com,https://finance.yahoo.com/news/intel-partners-netapp-slash-ai-150150376.html
2025-05-05 19:08:38+00:00,Why Intel Stock Fell 11.5% Last Month,Motley Fool,https://finance.yahoo.com/news/why-intel-stock-fell-11-190838947.html
2025-05-04 09:05:00+00:00,3 Semiconductor Stocks That Could Help Make You a Fortune,Motley Fool,https://finance.yahoo.com/news/3-semiconductor-stocks-could-help-090500691.html
2025-05-03 11:22:02+00:00,"‘Don’t Bet the Farm,’ Cautions Analyst as Intel’s Comeback Story Fizzles Out",TipRanks,https://finance.yahoo.com/news/don-t-bet-farm-cautions-112202284.html
2025-05-02 21:15:00+00:00,Better Artificial Intelligence (AI) Stock: Nvidia vs. Intel,Motley Fool,https://finance.yahoo.com/news/better-artificial-intelligence-ai-stock-211500937.html
2025-05-02 19:00:12+00:00,TSMC Stock Rallies After Morgan Stanley Names It Top Pick on AI Demand,GuruFocus.com,https://finance.yahoo.com/news/tsmc-stock-rallies-morgan-stanley-190012266.html
2025-05-02 17:24:04+00:00,Intel (NasdaqGS:INTC) Sees Leadership Shift As CCO Christoph Schell Departs For CEO Role,Simply Wall St.,https://finance.yahoo.com/news/intel-nasdaqgs-intc-sees-leadership-172404553.html
2025-05-02 04:33:18+00:00,1 Stock Under $50 for Long-Term Investors and 2 to Approach with Caution,StockStory,https://finance.yahoo.com/news/1-stock-under-50-long-043318270.html
2025-05-01 21:26:09+00:00,"Intel Planning A Homegrown Challenge To Nvidia, Says It's 'Not A Quick Fix'",Benzinga,https://finance.yahoo.com/news/intel-planning-homegrown-challenge-nvidia-212609148.html
2025-05-01 17:25:05+00:00,Intel (NasdaqGS:INTC) Executive Shakeup: Chief Commercial Officer Resigns To Lead Kuka,Simply Wall St.,https://finance.yahoo.com/news/intel-nasdaqgs-intc-executive-shakeup-172505287.html
2025-05-01 17:23:25+00:00,Intel First Quarter 2025 Earnings: Beats Expectations,Simply Wall St.,https://finance.yahoo.com/news/intel-first-quarter-2025-earnings-172325109.html
2025-05-01 17:22:20+00:00,TSM named new top pick at Morgan Stanley on AI demand,Investing.com,https://finance.yahoo.com/news/tsm-named-top-pick-morgan-172220645.html
2025-04-30 20:17:50+00:00,Intel Corp (INTC): Jim Cramer Says “This Man Will Save Intel” — The Lip-Bu Tan Revolution Is Underway,Insider Monkey,https://finance.yahoo.com/news/intel-corp-intc-jim-cramer-201750083.html
2025-04-30 18:57:55+00:00,Jim Cramer Backs Intel (INTC): “Lip-Bu Tan is the Real Deal… He’s Going to Save this Company”,Insider Monkey,https://finance.yahoo.com/news/jim-cramer-backs-intel-intc-185755949.html
2025-04-30 17:21:24+00:00,Intel (NasdaqGS:INTC) Enhances Security in Supply Chain and Mobile Communications,Simply Wall St.,https://finance.yahoo.com/news/intel-nasdaqgs-intc-enhances-security-172124404.html
2025-04-30 16:36:36+00:00,"Seaport starts coverage of chip stocks, says sell Nvidia, buy Broadcom, AMD",Investing.com,https://finance.yahoo.com/news/seaport-starts-coverage-chip-stocks-163636977.html
2025-04-30 13:32:00+00:00,"Nvidia initiated, Starbucks downgraded: Wall Street's top analyst calls",The Fly,https://finance.yahoo.com/news/nvidia-initiated-starbucks-downgraded-wall-133200680.html
2025-04-30 11:37:46+00:00,Latest News In AI Chips - AI Revolution MediaViz Enhances Image Processing Power,Simply Wall St.,https://finance.yahoo.com/news/latest-news-ai-chips-ai-113746510.html
2025-04-30 11:25:58+00:00,Citi questions Intel’s aggressive foundry push as it trails TSMC,Investing.com,https://finance.yahoo.com/news/citi-questions-intel-aggressive-foundry-112558784.html
2025-04-30 11:15:38+00:00,Intel’s spin off reversal puts Intel Capital at a crossroads,Fortune,https://finance.yahoo.com/news/intel-spin-off-reversal-puts-111538346.html
2025-04-30 08:00:58+00:00,M&A is slowing in US but accelerating worldwide during new Trump era,Yahoo Finance,https://finance.yahoo.com/news/ma-is-slowing-in-us-but-accelerating-worldwide-during-new-trump-era-080058301.html
2025-04-29 17:29:27+00:00,Intel CEO Lip-Bu Tan charts foundry roadmap,Investing.com,https://finance.yahoo.com/news/intel-ceo-lip-bu-tan-172927938.html
2025-04-29 17:20:53+00:00,Intel (NasdaqGS:INTC) Collaborates With Lenovo To Enhance Supply Chain Security And Transparency,Simply Wall St.,https://finance.yahoo.com/news/intel-nasdaqgs-intc-collaborates-lenovo-172053986.html
2025-04-29 16:03:10+00:00,Intel attracts interest for test chips using new manufacturing process,Reuters,https://finance.yahoo.com/news/intel-attracts-interest-test-chips-160310406.html
