timestamp,publisher,score,label
2025-06-10 08:30:00+00:00,Motley Fool,0.9967,NEUTRAL
2025-06-10 08:28:00+00:00,Zacks,1.0,BULLISH
2025-06-10 08:00:25+00:00,Yahoo Finance,0.9995,BULLISH
2025-06-10 07:06:00+00:00,Motley Fool,1.0,NEUTRAL
2025-06-10 07:00:00+00:00,CFO Dive,1.0,NEUTRAL
2025-06-10 01:16:16+00:00,GuruFocus.com,1.0,BULLISH
2025-06-10 00:56:00+00:00,Motley Fool,1.0,BULLISH
2025-06-09 20:56:00+00:00,Zacks,1.0,BULLISH
2025-06-09 20:49:47+00:00,Yahoo Finance,0.5652,BULLISH
2025-06-09 20:22:07+00:00,Yahoo Finance Video,0.9998,BULLISH
2025-06-09 18:30:55+00:00,FastCompany,0.9225,BEARISH
2025-06-09 18:26:28+00:00,Investopedia,0.9992,BULLISH
2025-06-09 18:01:19+00:00,Benzinga,1.0,NEUTRAL
2025-06-09 17:27:07+00:00,GuruFocus.com,1.0,NEUTRAL
2025-06-09 17:12:07+00:00,Simply Wall St.,1.0,BULLISH
2025-06-09 16:06:00+00:00,Zacks,0.9712,NEUTRAL
2025-06-09 15:15:00+00:00,The Daily Upside,0.9984,BULLISH
2025-06-09 15:12:06+00:00,Fortune,0.4409,BEARISH
2025-06-09 13:45:09+00:00,Zacks,1.0,NEUTRAL
2025-06-09 13:00:13+00:00,Zacks,0.9996,BULLISH
2025-06-09 12:53:00+00:00,Retail Dive,0.9292,BEARISH
2025-06-09 12:45:00+00:00,Motley Fool,0.9311,NEUTRAL
2025-06-09 11:30:00+00:00,Motley Fool,1.0,NEUTRAL
2025-06-09 11:13:31+00:00,Retail Insight Network,0.9966,BULLISH
2025-06-09 10:28:00+00:00,Payments Dive,0.9497,NEUTRAL
2025-06-09 10:15:00+00:00,Motley Fool,1.0,NEUTRAL
2025-06-09 10:00:05+00:00,Yahoo Finance Video,0.9996,NEUTRAL
2025-06-09 08:59:56+00:00,Grocery Dive,0.7011,NEUTRAL
2025-06-09 08:51:00+00:00,Motley Fool,0.9373,BULLISH
2025-06-09 08:35:00+00:00,Motley Fool,0.9995,BULLISH
2025-06-09 08:12:00+00:00,Motley Fool,0.7311,BULLISH
2025-06-09 08:03:00+00:00,Supply Chain Dive,0.9998,BULLISH
2025-06-09 02:03:00+00:00,TheStreet,0.9973,BULLISH
2025-06-09 01:12:23+00:00,Retail Insight Network,0.8903,BEARISH
2025-06-08 19:52:00+00:00,Motley Fool,0.9997,BULLISH
2025-06-08 16:37:26+00:00,Bloomberg,0.9989,BULLISH
2025-06-08 12:00:46+00:00,Yahoo Finance Video,0.999,NEUTRAL
2025-06-08 11:30:00+00:00,Motley Fool,1.0,BULLISH
2025-06-08 11:00:00+00:00,Motley Fool,0.6929,BULLISH
2025-06-08 10:04:18+00:00,GuruFocus.com,0.9984,BULLISH
2025-06-08 09:31:00+00:00,Motley Fool,0.9948,BEARISH
2025-06-08 08:30:00+00:00,Motley Fool,0.9994,NEUTRAL
2025-06-08 08:10:00+00:00,Motley Fool,0.9999,BULLISH
2025-06-08 07:41:00+00:00,Motley Fool,0.8591,BULLISH
2025-06-07 17:12:22+00:00,Simply Wall St.,0.9987,NEUTRAL
2025-06-07 14:47:00+00:00,Motley Fool,0.9954,BULLISH
2025-06-07 10:45:00+00:00,Motley Fool,0.9132,BULLISH
2025-06-07 09:10:00+00:00,Motley Fool,0.9982,BULLISH
2025-06-07 09:00:06+00:00,Investing.com,0.9983,BEARISH
2025-06-07 09:00:00+00:00,Motley Fool,0.8542,NEUTRAL
2025-06-07 08:43:00+00:00,Motley Fool,1.0,BULLISH
2025-06-07 08:03:00+00:00,Motley Fool,0.9998,BULLISH
2025-06-07 07:50:00+00:00,Motley Fool,1.0,BULLISH
2025-06-06 20:41:00+00:00,TipRanks,1.0,NEUTRAL
2025-06-06 20:35:02+00:00,StockStory,0.6012,BULLISH
2025-06-06 18:00:16+00:00,Benzinga,0.9832,BULLISH
2025-06-06 17:16:34+00:00,Simply Wall St.,0.984,BULLISH
2025-06-06 15:00:00+00:00,Zacks,0.9969,BULLISH
2025-06-06 14:37:47+00:00,Investing.com,0.5188,BEARISH
2025-06-06 13:37:00+00:00,Zacks,1.0,NEUTRAL
2025-06-06 13:34:00+00:00,FastCompany,0.9999,BEARISH
2025-06-06 13:09:00+00:00,Motley Fool,0.9993,NEUTRAL
2025-06-06 12:31:00+00:00,Zacks,1.0,BULLISH
2025-06-06 12:19:41+00:00,Associated Press Finance,0.9998,BULLISH
2025-06-06 11:03:00+00:00,Grocery Dive,0.9908,NEUTRAL
2025-06-06 11:00:00+00:00,Motley Fool,0.9999,BULLISH
2025-06-06 10:15:06+00:00,MT Newswires,0.9998,BULLISH
2025-06-06 09:07:00+00:00,Motley Fool,0.9999,BULLISH
2025-06-06 09:04:07+00:00,Bloomberg,0.9999,BULLISH
2025-06-06 08:18:32+00:00,PA Media: Money,0.982,BULLISH
2025-06-06 08:05:00+00:00,Motley Fool,0.9924,NEUTRAL
2025-06-06 07:00:00+00:00,The Telegraph,0.8713,BEARISH
2025-06-06 01:21:37+00:00,Reuters,0.9994,BULLISH
